transaction_id,customer_id,transaction_date,transaction_type,amount,account_number,branch_name,employee_id,customer_name,email,phone,account_status,risk_level,product_type,channel,country,state,balance,credit_score,last_login
TXN00000170,CUST00109,2025-03-09,PAYMENT,12486.9,ACC0000000133,SAN DIEGO,EMP0017,  PATRICIA     jones  ,customer118@bank.com,3598875098,SUSPENDED,high,credit card,BRANCH,MEXICO,TX,83656.3,468.0,2025-01-27
TXN00000812,CUST00291,2024-04-23,,4927.46,ACC0000000209,houston,EMP0065,james BROWN,customer119@yahoo.com,4315817477,INACTIVE,  HIGH  ,Checking,  Branch  ,,tx,76018.72,354.0,2024-08-27
TXN00000315,CUST00368,01-08-2026,Withdrawal,$4582.30,ACC0000000199,San Antonio,,james   johnson  ,USER120@YAHOO.COM,5834066971,active,MEDIUM,credit card,ATM,canada,CA,1665.93,,2025-12-18
TXN00000610,CUST00162,2026-03-05,,3542.49,ACC0000000231,SAN DIEGO,EMP0010,michael   johnson  ,customer121@bank.com,6382869788,Inactive,Medium,SAVINGS,Online,canada,CA,36737.67,508.0,2025-02-07
TXN00000767,CUST00109,2024-10-22,Withdrawal,14156.14,ACC0000000208,Phoenix,EMP0036,MARIA SMITH,customer122@hotmail.com,4752118185,ACTIVE,Low,credit card,ATM,mexico,FL,24265.98,841.0,2024-06-05
TXN00000845,CUST00336,2024-08-31,Payment,2084.87,ACC0000000222,  PHILADELPHIA  ,EMP0033,  LINDA     MILLER  ,customer123@gmail.com,8729598198,,,Checking,BRANCH,mexico,CA,51911.32,557.0,2024-03-27
TXN00000991,CUST00256,2024-11-04,Payment,11563.69,ACC0000000162,,EMP0017,  John   BROWN,customer124@hotmail.com,3652436795,Inactive,High,  Checking  ,mobile,canada,CA,56222.68,534.0,2025-08-07
TXN00000961,CUST00203,2026-13-45,PAYMENT,1679.14,ACC0000000009,,EMP0079,MARIA SMITH,customer125@hotmail.com,9655441095,Active,high,credit card,MOBILE,  USA  ,ny,76931.61,790.0,
TXN00000450,CUST00330,2024-05-04,deposit,1629.58,ACC0000000200,San Antonio,EMP0036,William MARTINEZ,customer126@hotmail.com,5679914251,Suspended,  HIGH  ,  Checking  ,BRANCH,,NY,40817.17,650.0,2025-06-08
TXN00000128,CUST00235,2024-02-18,withdrawal,6771.02,ACC0000000061,  NEW YORK  ,EMP0036,  John   Davis,customer127@outlook.com,3132945667,ACTIVE,Medium,SAVINGS,atm,canada,TX,89128.34,533.0,2026-04-03
TXN00000480,CUST00074,2024-09-01,TRANSFER,4744.8,ACC0000000274,  NEW YORK  ,EMP0033,MARIA   jones  ,customer128@outlook.com,2412367464,SUSPENDED,High,SAVINGS,,MEXICO,  NY  ,93582.22,740.0,2025-02-07
TXN00000967,CUST00136,2025-03-05,Payment,1855.01,ACC0000000004,Phoenix,EMP0002,  John     johnson  ,customer129@bank.com,6318616426,,high,MORTGAGE,MOBILE,,  NY  ,56183.25,654.0,2025-01-05
TXN00001014,CUST00072,2025/10/16,DEPOSIT,5406.4,ACC0000000033,dallas,EMP0095,Robert SMITH,customer130@gmail.com,2322644260,  Active  ,  HIGH  ,MORTGAGE,atm,United States,ca,91376.39,695.0,2025-01-05
TXN00000717,CUST00127,2026-03-23,Transfer,11566.53,ACC0000000300,  NEW YORK  ,EMP0015,MARIA   johnson  ,customer131@outlook.com,6907815354,Inactive,High,SAVINGS,,United States,  NY  ,77810.05,845.0,2024-03-02
TXN00000413,CUST00382,2025-09-29,Withdrawal,6806.16,ACC0000000024,SAN DIEGO,EMP0078,elizabeth BROWN,customer132@bank.com,3215319012,active,Medium,investment,Mobile,USA,,42192.23,349.0,2024-11-06
TXN00000279,CUST00288,2025-04-13,transfer,6977.03,ACC0000000038,CHICAGO,EMP0023,elizabeth BROWN,customer133@yahoo.com,7636073087,Active,high,credit card,mobile,  Mexico  ,ny,95599.06,772.0,2025-08-18
TXN00000513,CUST00276,2024-03-05,Transfer,12794.61,ACC0000000184,Phoenix,EMP0076,james GARCIA,customer134@outlook.com,5328697551,Suspended,low,credit card,atm,CANADA,,86539.41,658.0,2024-10-20
TXN00000553,CUST00135,23-04-2024,Payment,1401.79,ACC0000000258,  NEW YORK  ,,  John     johnson  ,customer135@yahoo.com,7138437370,INACTIVE,MEDIUM,SAVINGS,atm,MEXICO,  CA  ,58773.15,472.0,2026-03-08
TXN00000506,CUST00383,2026-05-06,Payment,12123.57,ACC0000000055,Phoenix,EMP0095,james   jones  ,customer136@yahoo.com,3342122767,  Active  ,Low,credit card,  Branch  ,mexico,TX,42135.75,677.0,2026-02-20
TXN00000449,CUST00300,2025-05-26,DEPOSIT,4598.01,ACC0000000149,houston,EMP0020,elizabeth GARCIA,customer137@yahoo.com,2212293548,Suspended,High,SAVINGS,Mobile,canada,TX,75674.71,571.0,2026-03-13
TXN00000083,CUST00220,2025-09-03,DEPOSIT,10585.34,ACC0000000155,houston,EMP0085,JENNIFER Williams,customer138@outlook.com,5526121223,  Active  ,  HIGH  ,Checking,Online,MEXICO,FL,54352.58,826.0,2024-09-17
TXN00000613,CUST00299,2025-07-02,transfer,9069.37,ACC0000000045,  PHILADELPHIA  ,EMP0058,William MARTINEZ,customer139@yahoo.com,9858004874,Inactive,  HIGH  ,Loan,BRANCH,CANADA,ca,28674.27,479.0,2024-11-03
TXN00000041,CUST00205,2024/01/17,Transfer,3264.56,ACC0000000145,  NEW YORK  ,EMP0048,  PATRICIA   rodriguez,,253-794-6605,inactive,High,credit card,  ONLINE  ,  Mexico  ,NY,,617.0,2025-11-02
TXN00000443,CUST00186,2025-10-09,PAYMENT,12855.77,ACC0000000225,Phoenix,EMP0023,elizabeth   johnson  ,customer141@bank.com,6397111131,SUSPENDED,  HIGH  ,credit card,Mobile,USA,TX,86396.68,430.0,2024-02-07
TXN00000753,CUST00113,2025-06-11,transfer,2267.44,ACC0000000196,SAN DIEGO,EMP0034,MARIA MARTINEZ,customer142@bank.com,6445915742,,High,credit card,  ONLINE  ,,  CA  ,14683.69,426.0,2025-03-27
TXN00000331,CUST00071,2025-08-11,Transfer,10681.8,ACC0000000203,SAN DIEGO,EMP0090,  John   rodriguez,customer143@bank.com,4885972353,active,high,investment,ATM,MEXICO,ny,70904.06,538.0,2025-03-17
TXN00000619,CUST00261,2024-09-04,Payment,14527.58,ACC0000000016,SAN DIEGO,EMP0031,  PATRICIA   BROWN,customer144@outlook.com,9795395059,INACTIVE,  HIGH  ,Checking,ATM,MEXICO,,51510.63,815.0,2025-02-04
TXN00000257,CUST00253,2026-01-05,Transfer,5973.85,ACC0000000243,dallas,EMP0063,Robert Williams,customer145@outlook.com,8322569376,Inactive,MEDIUM,SAVINGS,Mobile,usa,NY,98332.24,632.0,2024-07-20
TXN00000027,CUST00047,2024-05-27,Withdrawal,781.81,ACC0000000081,dallas,EMP0024,William SMITH,customer146@hotmail.com,3913555606,INACTIVE,Medium,,ATM,  USA  ,  NY  ,89423.93,559.0,2025-12-02
TXN00001044,CUST00387,2024-10-25,PAYMENT,4517.67,ACC0000000274,CHICAGO,EMP0068,MARIA BROWN,customer147@gmail.com,9852175317,SUSPENDED,high,Checking,ATM,canada,  NY  ,28681.76,670.0,2024-11-09
TXN00000235,CUST00025,2025-03-15,Payment,12310.34,ACC0000000113,Los Angeles,EMP0005,William Davis,customer148@hotmail.com,9173538031,SUSPENDED,High,SAVINGS,Online,United States,CA,63585.07,574.0,2025-09-11
TXN00000691,CUST00057,2024-01-02,,2649.32,ACC0000000070,  NEW YORK  ,EMP0044,JENNIFER MARTINEZ,customer149@yahoo.com,4035852688,Suspended,  HIGH  ,SAVINGS,ATM,United States,  NY  ,73555.89,348.0,2026-02-27
TXN00000857,CUST00079,2026/08/01,Payment,14283.84,ACC0000000201,,,james Davis,user150@gmail,(917) 847-9230,  Active  ,MEDIUM,SAVINGS,Online,United States,ny,42774.5,332.0,
TXN00000882,CUST00322,2025-09-21,Transfer,12826.29,ACC0000000280,  PHILADELPHIA  ,EMP0011,MARIA Williams,customer151@outlook.com,8252854091,inactive,Low,investment,atm,CANADA,  CA  ,37007.27,739.0,2024-07-12
TXN00000590,CUST00082,2024-12-27,withdrawal,8361.51,ACC0000000152,CHICAGO,EMP0019,JENNIFER   MILLER  ,customer152@outlook.com,8057443436,,Low,Loan,,  USA  ,FL,86812.58,560.0,2026-01-04
TXN00000602,CUST00349,2024-09-03,,8274.31,ACC0000000074,CHICAGO,EMP0077,michael BROWN,customer153@yahoo.com,4342233167,SUSPENDED,,investment,Mobile,usa,TX,78973.17,612.0,2024-08-18
TXN00000022,CUST00217,2025-08-07,TRANSFER,1466.14,ACC0000000153,Phoenix,EMP0020,William BROWN,customer154@outlook.com,6101395486,INACTIVE,  HIGH  ,credit card,mobile,canada,CA,84316.06,676.0,2025-08-04
TXN00000784,CUST00306,2025-03-02,Payment,1573.51,ACC0000000192,  PHILADELPHIA  ,EMP0064,michael   johnson  ,customer155@outlook.com,3962497984,ACTIVE,,Loan,  ONLINE  ,canada,,29515.23,592.0,2025-03-02
TXN00000689,CUST00033,2024-07-10,transfer,11917.46,ACC0000000006,dallas,EMP0097,JENNIFER   johnson  ,customer156@bank.com,2187314270,Inactive,MEDIUM,Checking,ATM,mexico,CA,50701.09,778.0,2024-12-18
TXN00000842,CUST00198,2025-11-11,deposit,1865.73,ACC0000000284,houston,EMP0053,  LINDA     johnson  ,customer157@gmail.com,2939851834,ACTIVE,,Loan,MOBILE,  Mexico  ,tx,31149.63,646.0,2024-01-09
TXN00000276,CUST00196,2025-11-15,transfer,971.95,ACC0000000285,houston,EMP0099,William Williams,customer158@hotmail.com,5895179601,INACTIVE,low,,BRANCH,  Mexico  ,CA,61823.87,449.0,2024-11-05
TXN00001023,CUST00306,2024-03-28,transfer,11725.35,ACC0000000073,Phoenix,EMP0050,  LINDA   GARCIA,customer159@yahoo.com,5138164791,Suspended,MEDIUM,  Checking  ,BRANCH,  Mexico  ,TX,12747.12,501.0,2025-10-24
TXN00000042,CUST00240,2025/06/20,deposit,,ACC0000000064,Phoenix,EMP0031,Robert rodriguez,USER160@YAHOO.COM,4274447980,SUSPENDED,Low,investment,,,NY,9214.81,,2025-09-11
TXN00000983,CUST00271,2025-01-04,Payment,3373.21,ACC0000000022,Los Angeles,EMP0085,  John     johnson  ,customer161@bank.com,6901629353,inactive,  HIGH  ,  Checking  ,MOBILE,mexico,NY,69624.84,378.0,2025-01-20
TXN00000775,CUST00129,2024-03-10,TRANSFER,3012.09,ACC0000000003,dallas,EMP0057,JENNIFER Davis,customer162@yahoo.com,6377591846,Inactive,  HIGH  ,Checking,  ONLINE  ,MEXICO,TX,98553.22,414.0,2024-06-20
TXN00000180,CUST00284,2025-06-22,withdrawal,6038.7,ACC0000000294,San Antonio,EMP0093,MARIA   MILLER  ,customer163@hotmail.com,5112125411,Suspended,Low,credit card,Online,usa,FL,3514.18,443.0,2025-04-09
TXN00000965,CUST00006,2025-07-11,,10309.96,ACC0000000202,dallas,EMP0082,Robert Davis,customer164@gmail.com,5723876751,ACTIVE,low,SAVINGS,,United States,FL,93324.88,498.0,2024-07-13
TXN00000532,CUST00349,03-06-2025,Payment,14066.74,ACC0000000276,houston,,elizabeth   jones  ,customer165@outlook.com,9285285046,active,,SAVINGS,ATM,  USA  ,,1619.5,457.0,2024-05-12
TXN00000668,CUST00370,2026-03-16,Withdrawal,1306.39,ACC0000000281,Los Angeles,EMP0022,  LINDA   BROWN,customer166@hotmail.com,5271483977,SUSPENDED,Low,SAVINGS,Online,,tx,4900.82,758.0,2026-05-16
TXN00000453,CUST00059,2025-06-03,TRANSFER,8812.48,ACC0000000044,  PHILADELPHIA  ,EMP0027,William   MILLER  ,customer167@hotmail.com,2411001854,inactive,Medium,investment,ATM,CANADA,FL,16438.37,592.0,2024-06-21
TXN00000285,CUST00350,2025-07-21,TRANSFER,13765.56,ACC0000000157,,EMP0074,Robert   MILLER  ,customer168@yahoo.com,8768626269,ACTIVE,,SAVINGS,  ONLINE  ,usa,  NY  ,31377.29,850.0,2025-01-29
TXN00000186,CUST00275,2024-01-21,Transfer,1171.06,ACC0000000108,CHICAGO,EMP0094,  PATRICIA     johnson  ,customer169@outlook.com,4173928734,inactive,  HIGH  ,credit card,Online,mexico,CA,64277.34,803.0,2024-05-17
TXN00000600,CUST00385,2025/02/03,,14957.56,ACC0000000177,,EMP0045,  LINDA   GARCIA,customer170@outlook.com,4867212650,Suspended,,credit card,mobile,USA,FL,59046.8,386.0,2025-03-20
TXN00000447,CUST00137,2026-06-13,transfer,3006.37,ACC0000000109,dallas,EMP0007,james SMITH,customer171@outlook.com,6412895133,active,MEDIUM,SAVINGS,Online,  Mexico  ,,87962.36,761.0,2026-05-04
TXN00000651,CUST00394,2025-04-26,withdrawal,9707.5,ACC0000000212,Los Angeles,EMP0083,  LINDA     johnson  ,customer172@bank.com,7034726476,SUSPENDED,MEDIUM,SAVINGS,atm,  Mexico  ,  CA  ,8202.07,748.0,2024-04-30
TXN00000834,CUST00329,2024-02-14,Withdrawal,12149.02,ACC0000000263,dallas,EMP0034,michael Davis,customer173@hotmail.com,5112142587,SUSPENDED,high,,BRANCH,  Mexico  ,  CA  ,24405.7,707.0,2024-03-31
TXN00000504,CUST00175,2025-10-12,,1425.08,ACC0000000073,Phoenix,EMP0097,William   johnson  ,customer174@hotmail.com,8851133134,  Active  ,low,SAVINGS,  ONLINE  ,  USA  ,ca,64622.4,511.0,2024-10-29
TXN00000902,CUST00058,2026-13-45,PAYMENT,12716.77,ACC0000000083,  NEW YORK  ,EMP0015,MARIA Williams,customer175@bank.com,5394696920,Suspended,MEDIUM,Loan,ATM,  Mexico  ,CA,,548.0,
TXN00000885,CUST00151,2025-01-31,Transfer,12142.86,ACC0000000095,dallas,EMP0007,michael   MILLER  ,customer176@gmail.com,9608979664,Inactive,high,MORTGAGE,atm,CANADA,ny,82755.93,600.0,2024-05-30
TXN00000357,CUST00223,2025-01-17,deposit,1881.79,ACC0000000114,San Antonio,EMP0022,elizabeth   johnson  ,customer177@bank.com,8194804903,Active,Medium,investment,mobile,USA,CA,99128.81,470.0,2024-09-18
TXN00000969,CUST00081,2024-09-16,Withdrawal,14137.1,ACC0000000130,Los Angeles,EMP0060,james   johnson  ,customer178@gmail.com,8653824441,INACTIVE,,credit card,ATM,mexico,ca,12457.62,801.0,2024-08-09
TXN00000342,CUST00233,2026-02-04,,807.03,ACC0000000100,  NEW YORK  ,EMP0052,JENNIFER BROWN,customer179@yahoo.com,7984932429,INACTIVE,Medium,Checking,  ONLINE  ,mexico,TX,33271.89,473.0,2026-03-15
TXN00000329,CUST00002,01-08-2026,deposit,$9248.90,ACC0000000059,  PHILADELPHIA  ,,JENNIFER BROWN,customer180@yahoo.com,,,high,Loan,  ONLINE  ,usa,ny,32420.31,331.0,2025-02-24
TXN00000687,CUST00370,2024-01-17,Withdrawal,6525.69,ACC0000000093,  PHILADELPHIA  ,EMP0061,elizabeth   MILLER  ,customer181@hotmail.com,3082332971,Inactive,High,MORTGAGE,BRANCH,MEXICO,,21626.05,496.0,2025-11-12
TXN00000108,CUST00369,2024-12-31,Withdrawal,10880.24,ACC0000000291,San Antonio,EMP0039,MARIA BROWN,customer182@bank.com,2427004120,Suspended,  HIGH  ,,atm,United States,ca,33073.68,688.0,2024-05-20
TXN00000165,CUST00135,2026-03-18,withdrawal,7467.09,ACC0000000028,San Antonio,EMP0061,michael Davis,customer183@bank.com,3978218303,Active,High,,Mobile,CANADA,,48572.39,473.0,2026-04-28
TXN00000338,CUST00257,2024-03-10,TRANSFER,5771.81,ACC0000000282,Los Angeles,EMP0096,Robert MARTINEZ,customer184@bank.com,3011769955,,low,,  Branch  ,CANADA,,52656.9,374.0,2026-01-26
TXN00000422,CUST00391,2024-12-19,Withdrawal,6428.63,ACC0000000237,houston,EMP0097,elizabeth   jones  ,customer185@bank.com,8334515939,inactive,MEDIUM,,Online,  Mexico  ,CA,63708.37,786.0,2024-12-17
TXN00000711,CUST00092,2024-09-03,withdrawal,5341.45,ACC0000000282,dallas,EMP0069,michael GARCIA,customer186@outlook.com,9425854309,INACTIVE,Medium,SAVINGS,Online,,ny,43142.6,662.0,2025-11-01
TXN00000508,CUST00260,2026-01-20,,13629.15,ACC0000000038,  NEW YORK  ,EMP0030,  LINDA   MARTINEZ,customer187@outlook.com,7468383517,inactive,MEDIUM,Checking,ATM,United States,ny,74077.36,312.0,2025-07-22
TXN00000924,CUST00055,2025-11-03,PAYMENT,4160.98,ACC0000000149,San Antonio,EMP0049,michael Davis,customer188@yahoo.com,2442304140,Suspended,  HIGH  ,  Checking  ,Mobile,  Mexico  ,  CA  ,68517.5,362.0,2025-12-13
TXN00000679,CUST00321,2025-10-05,Payment,6717.87,ACC0000000035,  NEW YORK  ,EMP0088,William   jones  ,customer189@outlook.com,6286635137,Suspended,  HIGH  ,Checking,atm,  Mexico  ,,29107.04,368.0,2024-11-24
TXN00000411,CUST00153,2024/04/16,Payment,2272.04,ACC0000000129,Phoenix,EMP0091,james Davis,customer190@gmail.com,9779736690,SUSPENDED,High,SAVINGS,  ONLINE  ,United States,tx,29151.93,696.0,2024-09-29
TXN00000876,CUST00328,2026-03-01,TRANSFER,9230.89,ACC0000000051,SAN DIEGO,EMP0050,MARIA   johnson  ,customer191@bank.com,5745592923,Suspended,low,investment,mobile,MEXICO,tx,52461.09,552.0,2025-11-20
TXN00000779,CUST00260,2025-08-18,withdrawal,9273.81,ACC0000000102,  NEW YORK  ,EMP0061,Robert Davis,customer192@outlook.com,6461698910,Suspended,Medium,SAVINGS,BRANCH,United States,NY,62073.95,342.0,2024-06-03
TXN00000564,CUST00312,2026-01-22,PAYMENT,9726.81,ACC0000000298,  PHILADELPHIA  ,EMP0034,  LINDA   BROWN,customer193@yahoo.com,6296369255,INACTIVE,low,Checking,  ONLINE  ,,,39196.74,561.0,2024-04-13
TXN00000038,CUST00102,2026-02-13,Transfer,7508.43,ACC0000000250,SAN DIEGO,EMP0019,james SMITH,customer194@outlook.com,2222705491,Active,  HIGH  ,credit card,,  USA  ,NY,62376.26,636.0,2025-11-26
TXN00000466,CUST00079,06-12-2024,,13247.54,ACC0000000170,dallas,,MARIA SMITH,customer195@gmail.com,9132325745,INACTIVE,Medium,,,mexico,TX,71957.01,499.0,2025-06-11
TXN00000091,CUST00192,2024-05-16,Withdrawal,7211.51,ACC0000000183,CHICAGO,EMP0068,MARIA Davis,customer196@hotmail.com,2466791996,SUSPENDED,  HIGH  ,MORTGAGE,ATM,  USA  ,NY,15263.17,333.0,2026-05-20
TXN00000323,CUST00391,2024-02-15,Withdrawal,1361.44,ACC0000000066,  PHILADELPHIA  ,EMP0056,  John   Williams,customer197@bank.com,9102947512,Inactive,low,Checking,ATM,,,96346.43,695.0,2025-06-09
TXN00001041,CUST00083,2024-12-26,,5776.08,ACC0000000121,SAN DIEGO,EMP0002,michael MARTINEZ,customer198@outlook.com,7068019723,inactive,low,MORTGAGE,atm,mexico,ca,69345.71,535.0,2025-10-13
TXN00000332,CUST00277,2025-07-13,,6317.56,ACC0000000052,houston,EMP0037,JENNIFER Williams,customer199@hotmail.com,7251763711,Active,Low,  Checking  ,,,TX,93728.66,632.0,2024-02-10
TXN00000119,CUST00399,,withdrawal,-3248.997375628332,ACC0000000146,CHICAGO,EMP0058,Robert MARTINEZ,user200@gmail,(648) 868-9344,INACTIVE,high,SAVINGS,atm,  Mexico  ,ny,42884.16,,
TXN00000792,CUST00272,2024-12-12,Withdrawal,11968.11,ACC0000000036,  NEW YORK  ,EMP0049,elizabeth   johnson  ,customer201@gmail.com,5936757393,SUSPENDED,high,  Checking  ,,usa,NY,89988.01,815.0,2025-06-30
TXN00000414,CUST00001,2026-04-13,Payment,3774.76,ACC0000000100,San Antonio,EMP0087,MARIA rodriguez,customer202@yahoo.com,6107215448,Suspended,low,Loan,mobile,usa,  CA  ,79093.94,448.0,2026-01-22
TXN00000527,CUST00307,2025-10-20,TRANSFER,14911.6,ACC0000000163,,EMP0041,  LINDA   Davis,customer203@gmail.com,4112881058,Inactive,Low,SAVINGS,ATM,usa,ca,72216.72,573.0,2025-05-19
TXN00000926,CUST00166,2024-06-28,Payment,8177.67,ACC0000000249,dallas,EMP0068,  PATRICIA     jones  ,customer204@bank.com,3636854568,  Active  ,High,MORTGAGE,Mobile,usa,  CA  ,29974.15,534.0,2025-08-31
TXN00000002,CUST00251,2026-04-30,deposit,341.97,ACC0000000231,dallas,EMP0088,  LINDA   Davis,customer205@yahoo.com,8068131145,active,Medium,credit card,ATM,USA,TX,41914.67,638.0,2025-12-04
TXN00000674,CUST00010,2026-03-08,DEPOSIT,5768.35,ACC0000000169,SAN DIEGO,EMP0006,William   jones  ,customer206@gmail.com,7255669254,,Medium,credit card,  ONLINE  ,  USA  ,FL,74943.11,535.0,2025-09-24
TXN00000556,CUST00058,2025-12-02,PAYMENT,10714.89,ACC0000000157,Los Angeles,EMP0013,William GARCIA,customer207@bank.com,9248379602,Inactive,low,SAVINGS,Online,canada,ny,13843.92,612.0,2024-04-10
TXN00000474,CUST00186,2025-04-20,deposit,7221.28,ACC0000000300,houston,EMP0069,William rodriguez,customer208@outlook.com,4654104609,ACTIVE,low,credit card,Online,  Mexico  ,  CA  ,84750.36,312.0,2026-01-27
TXN00000424,CUST00158,2025-12-13,DEPOSIT,11732.45,ACC0000000079,San Antonio,EMP0082,  John   SMITH,customer209@gmail.com,5038255399,  Active  ,high,investment,atm,CANADA,,98494.21,336.0,2025-09-29
TXN00000056,CUST00123,01-08-2026,,5193.31,  ACC0000000290  ,Phoenix,,michael   johnson  ,,765-221-3803,  Active  ,low,  Checking  ,BRANCH,usa,FL,,406.0,2025-02-21
TXN00000193,CUST00030,2025-05-05,Payment,8506.48,ACC0000000291,San Antonio,EMP0046,michael Davis,customer211@yahoo.com,4291469741,inactive,  HIGH  ,SAVINGS,Online,  USA  ,ny,70664.75,827.0,2024-05-31
TXN00000531,CUST00124,2025-10-08,Transfer,4857.99,ACC0000000187,CHICAGO,EMP0056,JENNIFER   MILLER  ,customer212@yahoo.com,4433981640,active,  HIGH  ,  Checking  ,ATM,USA,TX,92004.87,370.0,2025-10-16
TXN00000371,CUST00291,2024-07-05,TRANSFER,4093.01,ACC0000000162,CHICAGO,EMP0079,  LINDA   Davis,customer213@gmail.com,8542515550,  Active  ,low,  Checking  ,Online,USA,ny,29503.41,705.0,2024-09-02
TXN00000638,CUST00041,2026-04-10,Withdrawal,439.64,ACC0000000220,  PHILADELPHIA  ,EMP0084,  John   SMITH,customer214@outlook.com,3363761844,,high,MORTGAGE,BRANCH,CANADA,  CA  ,95020.61,751.0,2026-01-11
TXN00000887,CUST00044,2024-05-18,transfer,8976.89,ACC0000000087,Los Angeles,EMP0035,james rodriguez,customer215@hotmail.com,8573544440,Active,high,,BRANCH,  USA  ,CA,7889.73,785.0,2024-11-14
TXN00000511,CUST00375,2024-03-05,transfer,488.09,ACC0000000003,,EMP0043,Robert Williams,customer216@yahoo.com,7472181022,Active,high,Loan,atm,USA,NY,22625.43,817.0,2026-04-20
TXN00000948,CUST00249,2026-01-03,Transfer,12169.81,ACC0000000161,dallas,EMP0035,  LINDA     MILLER  ,customer217@yahoo.com,8644557047,Suspended,low,investment,ATM,  USA  ,TX,81543.16,593.0,2025-12-29
TXN00000898,CUST00036,2026-03-05,DEPOSIT,4249.94,ACC0000000127,  NEW YORK  ,EMP0035,james   jones  ,customer218@hotmail.com,5321859999,ACTIVE,,SAVINGS,ATM,MEXICO,  CA  ,71049.01,826.0,2024-03-27
TXN00000899,CUST00390,2025-04-13,Payment,12139.38,ACC0000000114,SAN DIEGO,EMP0013,michael Davis,customer219@bank.com,4708393189,inactive,low,  Checking  ,Mobile,mexico,  NY  ,80965.19,368.0,2025-11-04
TXN00000053,CUST00273,2024/02/07,transfer,7101.68,ACC0000000224,San Antonio,EMP0033,MARIA MARTINEZ,customer220@gmail.com,6187265831,inactive,High,,,mexico,,11480.26,735.0,2025-09-07
TXN00000209,CUST00393,2024-10-27,,5393.62,ACC0000000142,Phoenix,EMP0084,  LINDA   rodriguez,customer221@outlook.com,5321581170,,Low,SAVINGS,  Branch  ,,TX,14238.85,653.0,2025-08-07
TXN00000274,CUST00065,2024-07-25,Payment,8780.63,ACC0000000185,Los Angeles,EMP0075,William MARTINEZ,customer222@gmail.com,5643245582,ACTIVE,High,SAVINGS,atm,usa,NY,83797.53,476.0,2025-11-30
TXN00000563,CUST00066,2024-02-14,PAYMENT,3529.79,ACC0000000069,San Antonio,EMP0051,  LINDA   Davis,customer223@hotmail.com,3803621256,Active,low,credit card,BRANCH,USA,ca,13503.25,585.0,2025-01-24
TXN00000135,CUST00338,2026-03-21,Payment,2436.39,ACC0000000170,SAN DIEGO,EMP0060,William Williams,customer224@bank.com,7507732743,,high,SAVINGS,ATM,  USA  ,ny,61051.34,560.0,2024-09-26
TXN00000295,CUST00244,2026-13-45,deposit,3755.46,ACC0000000246,San Antonio,,William SMITH,customer225@gmail.com,9398637258,Inactive,Low,investment,Online,MEXICO,ny,87987.74,560.0,
TXN00000912,CUST00282,2024-07-23,TRANSFER,3655.23,ACC0000000237,CHICAGO,EMP0099,michael   jones  ,customer226@yahoo.com,8693634377,inactive,low,  Checking  ,MOBILE,mexico,ca,64869.64,668.0,2024-08-13
TXN00000716,CUST00085,2024-02-12,Transfer,8028.66,ACC0000000229,CHICAGO,EMP0087,  LINDA   MARTINEZ,customer227@hotmail.com,6523256312,,Medium,Loan,  ONLINE  ,usa,tx,63064.28,567.0,2024-07-24
TXN00000497,CUST00136,2024-11-19,Payment,11879.0,ACC0000000184,,EMP0096,michael MARTINEZ,customer228@outlook.com,4753087479,Inactive,,SAVINGS,Mobile,USA,CA,62782.72,568.0,2025-07-27
TXN00000125,CUST00271,2024-11-13,Payment,11069.05,ACC0000000157,SAN DIEGO,EMP0031,JENNIFER   jones  ,customer229@outlook.com,3595564796,active,  HIGH  ,Checking,MOBILE,,TX,6839.46,737.0,2024-12-12
TXN00000030,CUST00311,2025/06/11,DEPOSIT,11472.54,ACC0000000250,houston,EMP0094,JENNIFER SMITH,customer230@yahoo.com,9478438109,,high,credit card,atm,usa,ny,74091.35,354.0,2026-04-04
